"OrphaCode"|"Gene_Symbol"|"Relationship_Type"|"Status"
98991|"BFSP1"|"Disease-causing germline mutation(s) in"|"Assessed"
98991|"EPHA2"|"Disease-causing germline mutation(s) in"|"Assessed"
98991|"FYCO1"|"Disease-causing germline mutation(s) in"|"Assessed"
98991|"UNC45B"|"Disease-causing germline mutation(s) in"|"Assessed"
98991|"CRYBA2"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"CRYAA"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"CRYBB2"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"GJA8"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"HSF4"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"MIP"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"NHS"|"Candidate gene tested in"|"Not yet assessed"
98994|"LIM2"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"EPHA2"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"FYCO1"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"AGK"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"CRYGB"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"GCNT2"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"LSS"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"PGRMC1"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"LEMD2"|"Disease-causing germline mutation(s) in"|"Assessed"
98994|"DNMBP"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
98994|"SIPA1L3"|"Disease-causing germline mutation(s) in"|"Assessed"
98993|"PITX3"|"Disease-causing germline mutation(s) in"|"Assessed"
98993|"CRYAB"|"Disease-causing germline mutation(s) in"|"Assessed"
98993|"CRYBA1"|"Disease-causing germline mutation(s) in"|"Assessed"
98993|"GJA3"|"Disease-causing germline mutation(s) in"|"Assessed"
98993|"MIP"|"Disease-causing germline mutation(s) in"|"Assessed"
98993|"CHMP4B"|"Disease-causing germline mutation(s) in"|"Assessed"
98993|"EPHA2"|"Disease-causing germline mutation(s) in"|"Assessed"
98993|"PANK4"|"Disease-causing germline mutation(s) in"|"Assessed"
99001|"PRPH2"|"Disease-causing germline mutation(s) in"|"Assessed"
99001|"OTX2"|"Disease-causing germline mutation(s) in"|"Assessed"
99001|"CTNNA1"|"Disease-causing germline mutation(s) in"|"Assessed"
99002|"RCBTB1"|"Disease-causing germline mutation(s) in"|"Assessed"
99000|"PRPH2"|"Disease-causing germline mutation(s) in"|"Assessed"
99000|"BEST1"|"Disease-causing germline mutation(s) in"|"Assessed"
99000|"IMPG2"|"Disease-causing germline mutation(s) in"|"Assessed"
99000|"IMPG1"|"Disease-causing germline mutation(s) in"|"Assessed"
99003|"PRPH2"|"Disease-causing germline mutation(s) in"|"Assessed"
99013|"SPG7"|"Disease-causing germline mutation(s) in"|"Assessed"
99014|"PRPS1"|"Disease-causing germline mutation(s) in"|"Assessed"
99015|"PLP1"|"Disease-causing germline mutation(s) in"|"Assessed"
585877|"PDGFRA"|"Part of a fusion gene in"|"Assessed"
585877|"AUTS2"|"Part of a fusion gene in"|"Assessed"
585877|"HLF"|"Part of a fusion gene in"|"Assessed"
585877|"AFF1"|"Part of a fusion gene in"|"Assessed"
585877|"TCF3"|"Part of a fusion gene in"|"Assessed"
585877|"FOXP1"|"Part of a fusion gene in"|"Assessed"
585877|"PAX5"|"Major susceptibility factor in"|"Assessed"
585877|"PAX5"|"Part of a fusion gene in"|"Assessed"
585909|"CDKN2A"|"Biomarker tested in"|"Assessed"
585909|"ABL1"|"Part of a fusion gene in"|"Assessed"
585909|"BCR"|"Part of a fusion gene in"|"Assessed"
585909|"IKZF1"|"Biomarker tested in"|"Assessed"
585909|"TP53"|"Biomarker tested in"|"Assessed"
585909|"FLT3"|"Disease-causing somatic mutation(s) in"|"Assessed"
585909|"HLA-C"|"Major susceptibility factor in"|"Assessed"
585936|"GATA3"|"Major susceptibility factor in"|"Assessed"
585936|"PIP4K2A"|"Major susceptibility factor in"|"Assessed"
585918|"KMT2A"|"Part of a fusion gene in"|"Assessed"
585929|"ETV6"|"Part of a fusion gene in"|"Assessed"
99027|"LMNB1"|"Disease-causing germline mutation(s) in"|"Assessed"
585956|"TCF3"|"Part of a fusion gene in"|"Assessed"
585956|"PBX1"|"Part of a fusion gene in"|"Assessed"
585948|"IGH"|"Part of a fusion gene in"|"Assessed"
99042|"CFC1"|"Candidate gene tested in"|"Not yet assessed"
98676|"YME1L1"|"Disease-causing germline mutation(s) in"|"Assessed"
98676|"ACO2"|"Disease-causing germline mutation(s) in"|"Assessed"
98676|"RTN4IP1"|"Disease-causing germline mutation(s) in"|"Assessed"
98676|"MCAT"|"Disease-causing germline mutation(s) in"|"Assessed"
98673|"OPA1"|"Disease-causing germline mutation(s) in"|"Assessed"
98673|"DNM1L"|"Disease-causing germline mutation(s) in"|"Assessed"
98619|"SCO2"|"Disease-causing germline mutation(s) in"|"Assessed"
98619|"P3H2"|"Disease-causing germline mutation(s) in"|"Assessed"
98619|"LRPAP1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
583602|"PSAT1"|"Disease-causing germline mutation(s) in"|"Assessed"
583607|"PHGDH"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
98795|"UBE3A"|"Role in the phenotype of"|"Assessed"
98794|"UBE3A"|"Role in the phenotype of"|"Assessed"
98794|"OCA2"|"Role in the phenotype of"|"Assessed"
98791|"HBA2"|"Role in the phenotype of"|"Assessed"
98791|"HBA1"|"Role in the phenotype of"|"Assessed"
98806|"THAP1"|"Disease-causing germline mutation(s) in"|"Assessed"
98805|"TUBB4A"|"Disease-causing germline mutation(s) in"|"Assessed"
98784|"CHRNA4"|"Disease-causing germline mutation(s) in"|"Assessed"
98784|"CHRNA2"|"Disease-causing germline mutation(s) in"|"Assessed"
98784|"CHRNB2"|"Disease-causing germline mutation(s) in"|"Assessed"
98784|"KCNT1"|"Disease-causing germline mutation(s) in"|"Assessed"
98784|"DEPDC5"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
98784|"CRH"|"Disease-causing germline mutation(s) in"|"Assessed"
98784|"CABP4"|"Disease-causing germline mutation(s) in"|"Assessed"
98764|"FGF14"|"Disease-causing germline mutation(s) in"|"Assessed"
98763|"PRKCG"|"Disease-causing germline mutation(s) in"|"Assessed"
98766|"SPTBN2"|"Disease-causing germline mutation(s) in"|"Assessed"
98765|"PLEKHG4"|"Candidate gene tested in"|"Not yet assessed"
98760|"ATXN8"|"Disease-causing germline mutation(s) in"|"Assessed"
98760|"ATXN8OS"|"Disease-causing germline mutation(s) in"|"Assessed"
98759|"TBP"|"Disease-causing germline mutation(s) in"|"Assessed"
98762|"PPP2R2B"|"Disease-causing germline mutation(s) in"|"Assessed"
98761|"ATXN10"|"Disease-causing germline mutation(s) in"|"Assessed"
98772|"KCND3"|"Disease-causing germline mutation(s) in"|"Assessed"
98771|"IFRD1"|"Disease-causing germline mutation(s) in"|"Assessed"
98773|"TMEM240"|"Disease-causing germline mutation(s) in"|"Assessed"
98768|"KCNC3"|"Disease-causing germline mutation(s) in"|"Assessed"
98767|"TTBK2"|"Disease-causing germline mutation(s) in"|"Assessed"
98769|"ITPR1"|"Disease-causing germline mutation(s) in"|"Assessed"
580940|"QRICH1"|"Disease-causing germline mutation(s) in"|"Assessed"
580933|"SIRT6"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
98755|"ATXN1"|"Disease-causing germline mutation(s) in"|"Assessed"
98756|"ATXN2"|"Disease-causing germline mutation(s) in"|"Assessed"
98758|"CACNA1A"|"Disease-causing germline mutation(s) in"|"Assessed"
581271|"TRPA1"|"Disease-causing germline mutation(s) in"|"Assessed"
98754|"SNRPN"|"Role in the phenotype of"|"Assessed"
98754|"MAGEL2"|"Role in the phenotype of"|"Assessed"
98754|"NDN"|"Role in the phenotype of"|"Assessed"
98754|"OCA2"|"Role in the phenotype of"|"Assessed"
576232|"GATA4"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
576235|"CRELD1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
576227|"MEF2C"|"Major susceptibility factor in"|"Assessed"
575553|"CTSA"|"Disease-causing germline mutation(s) in"|"Assessed"
576349|"NLRC4"|"Disease-causing germline mutation(s) in"|"Assessed"
576283|"SATB2"|"Disease-causing germline mutation(s) in"|"Assessed"
574957|"JAK1"|"Disease-causing germline mutation(s) in"|"Assessed"
574918|"IRF7"|"Candidate gene tested in"|"Not yet assessed"
572385|"ROR2"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
572361|"FOXL2"|"Disease-causing germline mutation(s) in"|"Assessed"
572428|"OAS1"|"Disease-causing germline mutation(s) in"|"Assessed"
98434|"GGCX"|"Disease-causing germline mutation(s) in"|"Assessed"
98434|"VKORC1"|"Disease-causing germline mutation(s) in"|"Assessed"
572543|"SLC52A2"|"Disease-causing germline mutation(s) in"|"Assessed"
572550|"SLC52A3"|"Disease-causing germline mutation(s) in"|"Assessed"
572773|"DONSON"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
572798|"WARS2"|"Disease-causing germline mutation(s) in"|"Assessed"
572768|"DONSON"|"Disease-causing germline mutation(s) in"|"Assessed"
572013|"MACF1"|"Disease-causing germline mutation(s) in"|"Assessed"
572013|"CEP85L"|"Disease-causing germline mutation(s) in"|"Assessed"
572333|"FOXL2"|"Role in the phenotype of"|"Assessed"
572354|"FOXL2"|"Disease-causing germline mutation(s) in"|"Assessed"
570491|"QRSL1"|"Disease-causing germline mutation(s) in"|"Assessed"
570422|"GALM"|"Disease-causing germline mutation(s) in"|"Assessed"
570371|"MAGED2"|"Disease-causing germline mutation(s) in"|"Assessed"
104077|"ACTG2"|"Disease-causing germline mutation(s) in"|"Assessed"
103918|"SPINK1"|"Major susceptibility factor in"|"Assessed"
103918|"CTRC"|"Major susceptibility factor in"|"Assessed"
103908|"GUCY2C"|"Disease-causing germline mutation(s) in"|"Assessed"
103908|"SLC9A3"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
103909|"TREH"|"Disease-causing germline mutation(s) in"|"Not yet assessed"
102724|"RUNX1"|"Part of a fusion gene in"|"Assessed"
102724|"FLT3"|"Biomarker tested in"|"Assessed"
102724|"CEBPA"|"Biomarker tested in"|"Assessed"
102724|"RUNX1T1"|"Part of a fusion gene in"|"Assessed"
102724|"KIT"|"Biomarker tested in"|"Assessed"
101351|"NKX2-5"|"Disease-causing germline mutation(s) in"|"Assessed"
101351|"RPSA"|"Disease-causing germline mutation(s) in"|"Assessed"
101150|"TH"|"Disease-causing germline mutation(s) in"|"Assessed"
101150|"TSPOAP1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101111|"SCA25"|"Disease-causing germline mutation(s) in"|"Assessed"
101111|"PNPT1"|"Disease-causing germline mutation(s) in"|"Assessed"
101112|"EEF2"|"Disease-causing germline mutation(s) in"|"Assessed"
101109|"AFG3L2"|"Disease-causing germline mutation(s) in"|"Assessed"
101110|"SCA20"|"Disease-causing germline mutation(s) in"|"Assessed"
101108|"PDYN"|"Disease-causing germline mutation(s) in"|"Assessed"
101085|"NEFL"|"Disease-causing germline mutation(s) in"|"Assessed"
101088|"CD40LG"|"Disease-causing germline mutation(s) in"|"Assessed"
101081|"PMP22"|"Disease-causing germline mutation(s) in"|"Assessed"
101082|"MPZ"|"Disease-causing germline mutation(s) in"|"Assessed"
101083|"LITAF"|"Disease-causing germline mutation(s) in"|"Assessed"
101084|"EGR2"|"Disease-causing germline mutation(s) in"|"Assessed"
101078|"AIFM1"|"Disease-causing germline mutation(s) in"|"Assessed"
101075|"GJB1"|"Disease-causing germline mutation(s) in"|"Assessed"
101102|"GDAP1"|"Candidate gene tested in"|"Not yet assessed"
101101|"PNKP"|"Disease-causing germline mutation(s) in"|"Assessed"
101097|"GDAP1"|"Disease-causing germline mutation(s) in"|"Assessed"
101090|"CD40"|"Disease-causing germline mutation(s) in"|"Assessed"
101089|"AICDA"|"Disease-causing germline mutation(s) in"|"Assessed"
101092|"UNG"|"Disease-causing germline mutation(s) in"|"Assessed"
101049|"GNA11"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101050|"AP2S1"|"Disease-causing germline mutation(s) in"|"Assessed"
101041|"FGA"|"Disease-causing germline mutation(s) in"|"Assessed"
101041|"FGB"|"Disease-causing germline mutation(s) in"|"Assessed"
101041|"FGG"|"Disease-causing germline mutation(s) in"|"Assessed"
101046|"RELN"|"Disease-causing germline mutation(s) in"|"Assessed"
101046|"LGI1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101046|"DEPDC5"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101068|"DCN"|"Disease-causing germline mutation(s) in"|"Assessed"
101070|"PTEN"|"Disease-causing germline mutation(s) in"|"Assessed"
101070|"ADGRG1"|"Disease-causing germline mutation(s) in"|"Assessed"
101063|"ANKS3"|"Disease-causing germline mutation(s) in"|"Assessed"
101063|"NME7"|"Disease-causing germline mutation(s) in"|"Assessed"
101063|"CITED2"|"Major susceptibility factor in"|"Not yet assessed"
101063|"NODAL"|"Disease-causing germline mutation(s) in"|"Assessed"
101063|"CFAP53"|"Disease-causing germline mutation(s) in"|"Assessed"
101063|"CFAP52"|"Disease-causing germline mutation(s) in"|"Assessed"
101063|"MMP21"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101063|"PKD1L1"|"Disease-causing germline mutation(s) in"|"Assessed"
101063|"DNAH9"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101023|"GRHL3"|"Major susceptibility factor in"|"Assessed"
101023|"UBB"|"Candidate gene tested in"|"Not yet assessed"
101009|"SPG29"|"Disease-causing germline mutation(s) in"|"Assessed"
101010|"KIF1A"|"Disease-causing germline mutation(s) in"|"Assessed"
101011|"REEP1"|"Disease-causing germline mutation(s) in"|"Assessed"
101016|"TRDN"|"Disease-causing germline mutation(s) in"|"Assessed"
101016|"KCNH2"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101016|"KCNQ1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101016|"CAV3"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
101016|"ANK2"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101016|"KCNE1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101016|"KCNE2"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101016|"SCN5A"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
101016|"AKAP9"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101016|"SCN4B"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
101016|"SNTA1"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
101016|"KCNJ5"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101016|"NOS1AP"|"Modifying germline mutation in"|"Assessed"
101016|"CALM1"|"Disease-causing germline mutation(s) in"|"Assessed"
101016|"CALM2"|"Disease-causing germline mutation(s) in"|"Assessed"
101016|"SCN10A"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101016|"TBX5"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
101016|"CACNA1C"|"Disease-causing germline mutation(s) in"|"Assessed"
101016|"CALM3"|"Disease-causing germline mutation(s) in"|"Assessed"
101039|"PCDH19"|"Disease-causing germline mutation(s) in"|"Assessed"
101028|"TALDO1"|"Disease-causing germline mutation(s) in"|"Assessed"
100984|"ATL1"|"Disease-causing germline mutation(s) in"|"Assessed"
100991|"KIF5A"|"Disease-causing germline mutation(s) in"|"Assessed"
100989|"WASHC5"|"Disease-causing germline mutation(s) in"|"Assessed"
100988|"NIPA1"|"Disease-causing germline mutation(s) in"|"Assessed"
100986|"CYP7B1"|"Disease-causing germline mutation(s) in"|"Assessed"
100985|"SPAST"|"Disease-causing germline mutation(s) in"|"Assessed"
100999|"SPG19"|"Disease-causing germline mutation(s) in"|"Assessed"
101000|"SPART"|"Disease-causing germline mutation(s) in"|"Assessed"
100997|"SPG16"|"Disease-causing germline mutation(s) in"|"Assessed"
100998|"BSCL2"|"Disease-causing germline mutation(s) in"|"Assessed"
100995|"SPG14"|"Disease-causing germline mutation(s) in"|"Assessed"
100996|"ZFYVE26"|"Disease-causing germline mutation(s) in"|"Assessed"
100993|"UBAP1"|"Disease-causing germline mutation(s) in"|"Assessed"
100993|"RTN2"|"Disease-causing germline mutation(s) in"|"Assessed"
100994|"HSPD1"|"Disease-causing germline mutation(s) in"|"Assessed"
101007|"SPG27"|"Disease-causing germline mutation(s) in"|"Assessed"
101008|"DDHD1"|"Disease-causing germline mutation(s) in"|"Assessed"
101005|"SPG25"|"Disease-causing germline mutation(s) in"|"Assessed"
101006|"B4GALNT1"|"Disease-causing germline mutation(s) in"|"Assessed"
101003|"DSTYK"|"Disease-causing germline mutation(s) in"|"Assessed"
101003|"SPG23"|"Disease-causing germline mutation(s) in"|"Assessed"
101004|"SPG24"|"Disease-causing germline mutation(s) in"|"Assessed"
101001|"SPG21"|"Disease-causing germline mutation(s) in"|"Assessed"
100093|"SDHD"|"Candidate gene tested in"|"Not yet assessed"
100924|"ALAD"|"Disease-causing germline mutation(s) in"|"Assessed"
100973|"AFF2"|"Disease-causing germline mutation(s) in"|"Assessed"
100973|"FMR3"|"Disease-causing germline mutation(s) in"|"Assessed"
100974|"TMEM185A"|"Disease-causing germline mutation(s) in"|"Assessed"
100976|"TGM1"|"Disease-causing germline mutation(s) in"|"Assessed"
100054|"F12"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
100051|"SERPING1"|"Disease-causing germline mutation(s) in"|"Assessed"
100057|"XPNPEP2"|"Major susceptibility factor in"|"Not yet assessed"
100069|"PSEN1"|"Disease-causing germline mutation(s) in"|"Assessed"
100069|"TMEM106B"|"Major susceptibility factor in"|"Assessed"
100069|"CHMP2B"|"Major susceptibility factor in"|"Assessed"
100069|"TREM2"|"Major susceptibility factor in"|"Assessed"
100069|"MAPT"|"Major susceptibility factor in"|"Assessed"
100069|"GRN"|"Major susceptibility factor in"|"Assessed"
100069|"C9ORF72"|"Major susceptibility factor in"|"Not yet assessed"
100070|"TMEM106B"|"Major susceptibility factor in"|"Assessed"
100070|"PSEN1"|"Disease-causing germline mutation(s) in"|"Assessed"
100070|"CHMP2B"|"Major susceptibility factor in"|"Assessed"
100070|"TREM2"|"Major susceptibility factor in"|"Assessed"
100070|"VCP"|"Major susceptibility factor in"|"Not yet assessed"
100070|"MAPT"|"Major susceptibility factor in"|"Assessed"
100070|"GRN"|"Major susceptibility factor in"|"Assessed"
100070|"C9ORF72"|"Major susceptibility factor in"|"Not yet assessed"
100075|"ATRX"|"Candidate gene tested in"|"Not yet assessed"
100075|"DAXX"|"Candidate gene tested in"|"Not yet assessed"
100020|"TET2"|"Disease-causing somatic mutation(s) in"|"Assessed"
100019|"TET2"|"Disease-causing somatic mutation(s) in"|"Assessed"
100032|"FAM83H"|"Disease-causing germline mutation(s) in"|"Assessed"
100032|"SLC24A4"|"Disease-causing germline mutation(s) in"|"Assessed"
100032|"ITGB6"|"Disease-causing germline mutation(s) in"|"Assessed"
100032|"AMTN"|"Disease-causing germline mutation(s) in"|"Assessed"
