"Parent_OrphaCode"|"OrphaCode"
228145|83597
83597|592900
83597|592894
228145|71211
71211|592856
71211|592869
71211|592850
228145|59298
182064|102005
102005|449427
102005|48435
102005|391343
102005|97275
97275|98255
97275|98252
97275|163921
97275|622014
622014|624216
622014|624199
622014|624178
622014|624166
622014|623638
623638|624259
623638|624244
623638|623626
623638|624268
622014|623615
622014|83601
622014|83597
622014|79138
622014|217253
622014|624190
102005|79476
102005|1183
102005|1214
102005|540
182064|71279
182064|3437
182064|639
182064|2932
182064|3198
182064|2103
182064|499096
499096|592888
499096|592885
98006|178506
98006|137929
98006|137817
98006|102003
102003|494457
494457|592564
494457|522077
494457|306765
494457|306747
306747|306753
306753|306756
306759|86911
306753|1183
306753|3452
306747|306750
494457|306715
306715|369847
306715|306727
306727|306731
306727|66624
306715|306719
494457|306712
306712|457212
306712|238606
306712|93256
306712|66633
306712|53372
306712|3350
306712|905
494457|68363
68363|370106
68363|306741
68363|156159
68363|98203
102003|617440
102003|306773
306773|306776
306773|163985
306773|3197
102003|306768
306768|71272
102003|306695
306695|500180
306695|454742
306695|454745
306695|454700
306695|401768
306695|306708
306695|282166
306695|263440
306695|157946
306695|98759
306695|102
306695|1576
306695|2289
306695|204
306695|385
102003|238722
102003|71519
102003|68402
68402|391655
68402|306679
306679|306692
306679|306686
306679|306682
68402|306666
306666|454887
306666|611237
306666|240085
306666|1980
306666|411602
306666|391411
306666|363654
306666|514980
306666|309854
306666|306669
306666|238455
306666|228169
306666|210571
306666|199351
306666|178509
306666|171695
306666|98933
306666|97355
306666|97349
306666|83600
306666|75567
306666|53351
306666|2379
306666|2828
68402|71517
102003|3198
98006|102002
102002|247242
247242|247245
247242|83601
247242|623638
102002|247239
247239|247234
247239|227510
102002|183518
98006|102000
102000|139417
139417|139423
139417|592873
102000|90021
102000|831
102000|3280
3280|99857
3280|99856
102000|2585
102000|2285
102000|623801
98006|101998
101998|166490
166490|157823
166490|83616
166490|83600
166490|83597
166490|83595
166490|83594
166490|83593
166490|83484
166490|83483
166490|83482
166490|83476
166490|79139
166490|55655
166490|33475
166490|297
166490|1930
166490|294
166490|2806
166490|858
166490|290
101998|166487
101998|166484
166484|624178
166484|624166
166484|363567
363567|363558
363567|363549
363567|163703
363567|86908
166484|93552
166484|83467
166484|1929
166484|1459
166484|1214
166484|900
166484|797
166484|117
101998|166481
371442|618891
101998|166478
101998|166475
101998|166472
101998|166469
101998|166466
101998|166463
98260|363558
98260|310
310|166433
310|166430
310|166427
310|166424
310|166421
310|166418
310|166415
310|166412
310|166409
98260|1544
98259|363567
98259|139431
98259|139426
98259|310
98258|86908
98258|1943
98257|64545
98006|423662
423662|443084
423662|199282
423662|99803
423662|396
423662|441
423662|661
423662|581271
98006|398147
98006|363746
98006|529864
98006|90056
98006|481665
98006|90058
98006|603699
0|98026
98026|314425
98026|164001
164001|444072
164001|412206
164001|167759
164001|99798
164001|99797
164001|88661
164001|83451
164001|83450
164001|67039
164001|2287
164001|2024
164001|1077
98026|139042
98026|98027
98027|98813
98027|476096
98027|447961
98027|251393
98027|231556
98027|79406
98027|79405
98027|79404
98027|79403
98027|79402
98027|2407
98027|363523
98027|247685
98027|247676
98027|247667
98027|247651
98027|167762
98027|99792
98027|75392
98027|65282
98027|2325
98027|184
98027|464
98027|238468
98027|557003
0|97966
97966|520814
520814|519284
519284|88632
519284|519286
519286|3204
519286|1764
519286|1422
519286|1267
519286|91413
519286|1661
519286|3374
519286|1182
519286|3163
519286|2999
519286|2969
519286|2788
519286|2752
519286|2151
519286|1884
519286|1067
519286|454718
519286|236
519286|773
519286|534
519284|98639
98639|98943
98639|83461
98639|98655
98639|98653
98639|98652
98639|98640
98640|98641
98641|633035
98641|2720
98641|163937
98641|521432
98641|500545
98641|3437
98641|792
98641|85194
98641|464738
98641|3301
98641|85276
98641|85321
98641|90340
98641|35125
98641|33364
98641|2489
98641|1264
98641|2572
98641|488168
98641|902
98641|557003
98641|910
98641|478049
98641|3167
98641|800
98641|2036
98641|3085
98641|728
98641|606
98641|2969
98641|2788
98641|2712
98641|2710
98641|2719
98641|2714
98641|637
98641|166011
98641|2551
98641|139471
98641|2528
98641|3433
98641|2643
98641|85172
98641|2510
98641|560
98641|2457
98641|33001
98641|65
98641|3042
98641|3173
98641|2278
98641|2250
98641|189
98641|1839
98641|2115
98641|2253
98641|2047
98641|291
98641|2238
98641|2725
98641|317
98641|1884
98641|79107
98641|3231
98641|1563
98641|2674
98641|50814
98641|290
98641|2772
98641|1875
98641|93267
98641|50945
98641|1380
98641|1383
98641|1368
98641|1345
98641|1458
98641|1366
98641|1170
98641|3453
98641|1068
98641|2346
98641|64
98641|3137
98641|974
98641|2310
98641|250923
98641|48431
98641|559
98641|821
98641|564
98641|1369
98641|98650
98641|98649
98641|98648
98641|98646
98641|98644
98641|447753
98641|436174
98641|330054
98641|314993
98641|300313
98641|289499
98641|263347
98641|247794
98641|98642
98641|91495
98641|85163
98641|162
98641|1272
98641|3233
98641|2663
98641|2410
98641|1493
98641|1387
98641|1381
98641|1377
98641|1375
98641|163
98641|1373
98641|893
98641|649
98640|91492
519284|519282
519282|519288
519288|257
519288|2479
519288|28378
519288|89842
519288|79408
519288|79404
519288|519410
519288|137672
519288|519408
519288|519290
519290|477
519290|519406
519290|519278
519278|137596
519278|137602
519278|137599
519278|519930
519278|67043
519278|137593
519290|1467
519290|314017
519290|2334
519288|98623
98623|293936
98623|70476
98623|558
98623|2067
98623|870
519288|34533
34533|98626
34533|98625
98625|352662
98625|352657
98625|293381
98625|98960
98625|293375
98625|98957
98625|98961
98625|98956
98625|98959
98625|98955
98625|98954
98625|98958
34533|98628
34533|98627
519288|1896
519282|98635
519282|53691
519282|171673
519284|98610
98610|2989
98610|774
98610|2407
98610|519280
519280|163934
519280|88633
519280|70476
519280|1482
98610|99922
98610|722
520814|519266
519266|98602
98602|98605
98602|519264
519264|79078
98602|98609
98602|98604
519266|98594
519266|98560
520814|519272
520814|519329
519329|90080
519329|314555
519329|523000
523000|519331
519331|98638
519331|98631
523000|156005
519329|449563
519329|199323
199323|279891
199323|279888
519329|98706
519329|141132
519329|617449
520814|519311
519311|519315
519315|98668
519315|71505
519315|1852
519315|71862
519315|75374
519315|519313
519313|97341
519313|519398
519313|353351
519313|353344
519313|98945
519313|178493
519315|279894
519315|284460
519315|284454
519315|519317
519317|136
519317|209943
519317|90050
519317|71213
519317|411527
519317|506307
519317|353334
519317|284247
519317|482092
519317|313838
519317|329211
519317|247691
519317|838
519317|40923
519317|891
519317|190
519315|209867
519315|488239
519311|519309
519309|580951
519309|519321
519309|519300
519309|209956
519309|139450
519311|98942
520814|98715
98715|280898
280898|280933
280933|90340
280933|797
280933|117
280933|379
280898|280921
280898|279925
280898|209956
280898|3437
98715|280892
280892|280930
280930|797
280930|117
280930|379
280892|279919
280892|90061
90061|580951
90061|280917
90061|279928
90061|35686
90061|179
98715|280886
280886|306648
306648|263479
306648|209959
306648|79098
280886|280926
280926|91500
280926|90340
280926|85438
280926|85410
280926|85408
280926|1451
280926|797
280926|117
280926|379
280886|280914
280886|279922
98715|279914
520814|519298
520814|140653
140653|519341
519341|100
519341|95
519341|233
519341|98687
519341|64753
519341|1168
519341|140874
519341|98756
519341|98755
519341|79256
519341|79255
519341|279882
519341|77261
519341|1183
519341|99027
519341|702
519341|529574
140653|519343
519343|1389
519343|480898
519343|488642
519343|488613
519343|420556
519343|457351
519343|447788
519343|477814
519343|411986
519343|363722
519343|98688
519343|2512
519343|550
140653|519355
519355|98681
98681|98683
98683|3293
98683|3270
98683|73246
98683|2713
98683|522077
98683|467176
98683|562559
98683|85283
98683|79435
98683|79434
98683|35612
98683|2804
98683|799
98683|3026
98683|3010
98683|2999
98683|2715
98683|1581
98683|44
98683|1568
98683|3474
98683|2963
98683|3055
98683|3052
98683|228390
98683|228399
98683|436141
98683|363528
98683|98684
98683|93293
98683|45358
98683|570
98683|861
98683|272
98683|588
98683|578
98683|35737
98683|77301
98683|2557
98683|2744
98683|908
98683|33445
98683|2511
98683|2471
98683|559
98683|2968
98683|1313
98683|2307
98683|2163
98683|99803
98683|77260
98683|50817
98683|3038
98683|3214
98683|2674
98683|1548
98683|1369
98683|190
98683|85278
98683|1381
98683|175
98683|50815
98683|1246
98683|2057
98683|100
98683|1188
98683|1129
98683|1064
98683|79281
519355|519347
519347|590
519347|2743
519347|298
519347|1876
519347|1267
519347|589
519347|273
519347|98896
519347|399
519347|248111
519347|98897
519347|270
519347|480
519347|329336
519347|352447
519347|363677
519347|520820
140653|519349
519349|98685
519349|64686
519349|519351
519351|98671
519351|519339
519351|499047
499047|499107
499047|499096
499047|499103
499047|499085
499047|83597
499047|71211
519351|519345
519351|519333
519351|137905
519351|137902
519351|440724
519351|519337
519349|519353
519349|440233
519349|231013
519349|397618
97966|98618
97966|98658
97966|101950
0|98036
98036|60032
98036|79078
98036|449432
98036|449566
98036|420402
98036|210272
98036|171684
98036|156237
98036|98061
98036|96333
98036|88620
98036|71276
98036|68361
68361|87884
68361|90059
68361|90642
98036|1467
98036|922
98036|504476
0|93626
93626|268316
93626|319328
93626|93619
93626|93618
93626|93614
93626|93603
93603|73224
93603|528105
93603|474
93603|620371
93603|620368
93603|620363
93603|505242
93603|564178
93603|324525
93603|306516
93603|199326
93603|30924
93603|444916
444916|93164
444916|756
444916|757
93603|363694
93603|363534
93603|314822
93603|244305
93603|238517
93603|199343
93603|97593
93603|94088
93603|93606
93603|91500
93603|34528
93603|3337
93603|223
93603|2197
93603|3145
93603|358
93603|112
93603|214
93603|437
93603|534
93603|544628
93603|91136
93603|64
93603|352540
93603|1380
93626|93593
93626|93587
93626|93573
93573|244275
93573|544458
544458|79282
544458|357008
544458|2134
544458|544482
93573|536
93573|93552
93573|54057
93626|93548
93548|97560
93548|54370
93548|544590
93548|567562
93548|567564
567564|564127
567564|357502
357502|69061
357502|567546
357502|567548
567548|567550
567548|567552
93548|567554
567554|567558
567558|779
567558|829
567558|449395
567558|85445
567558|221
567558|84087
567558|86861
567558|442582
567558|809
567558|117
567558|93672
567558|85443
567558|567560
567560|93126
93126|97564
93126|97563
567560|3287
567560|36258
567560|91138
567560|397
567560|728
567560|183
567560|93552
567560|761
567560|375
567560|900
567560|767
567560|727
567560|536
567558|91137
91137|97567
91137|97566
567558|439232
567558|90291
567558|732
567558|797
567558|93568
567554|567556
93548|567544
93626|93545
0|97955
97955|289877
97955|101944
101944|289390
101944|99981
101944|217080
101944|661
101944|99803
101944|505395
101944|454836
101944|449266
101944|576074
101944|90066
101944|505248
101944|293987
101944|330012
101944|425120
101944|439881
101944|411703
101944|247522
101944|228426
101944|182095
182095|264757
264757|264944
264944|420259
264944|264984
264984|264978
264984|31740
264944|264949
264949|264973
264973|156152
264973|91138
264949|264968
264968|77259
264968|646
264949|182104
182104|809
264949|375
264944|99930
99930|99932
264757|264762
264762|264935
264935|182101
182101|724
182101|2902
264762|264930
264930|440392
264930|217566
264762|99931
182095|264735
264735|264745
264745|797
264745|81
264735|264740
264740|617916
264740|221043
264740|210136
264740|182098
182098|133
182098|2302
264740|98300
98300|494428
98300|300564
98300|98852
98300|91364
98300|79128
98300|79127
98300|79126
98300|1302
98300|2032
264740|70578
264740|747
264740|538
264740|122
182095|264656
264656|264699
264699|619367
264699|444092
264699|264719
264719|618899
264719|231500
264719|77261
264719|77260
264719|405
264699|264714
264714|90340
264714|379
264699|264709
264709|761
264699|264704
264704|93672
264704|93568
264704|93552
264704|92
92|404580
404580|85435
404580|85408
92|91140
92|85438
92|85436
92|85414
92|85410
264656|264665
264665|264694
264694|621758
264694|217560
264694|217557
264694|91359
264665|264683
264683|352629
264683|264691
264683|264688
264683|210122
264683|662
264683|2414
264665|264670
264670|306504
264670|100049
264670|70587
264665|137631
101944|178320
101944|171700
101944|168593
101944|140896
101944|90291
101944|90060
101944|70590
101944|70588
101944|60033
101944|60032
101944|60026
101944|36238
101944|3348
101944|1303
101944|3167
101944|3471
101944|3389
101944|1164
101944|244
101944|2903
101944|2140
101944|60
101944|586
101944|389
97955|98060
97955|97957
97957|182111
182111|99050
182111|2038
182111|454750
182111|774
182111|411501
182111|95430
182111|70589
182111|3161
182111|1132
182111|3317
182111|3035
182111|2470
182111|2407
182111|2257
182111|2004
182111|1120
182111|1928
182111|2040
182111|2357
182111|984
182111|3346
182111|2444
182111|2414
182111|185
182111|3188
182111|99083
97957|182108
182108|464366
182108|73230
182108|3317
182108|3181
182108|2753
182108|2470
182108|2391
182108|2017
182108|1861
182108|1803
182108|1486
182108|994
182108|957
182108|1505
97955|71198
71198|431353
71198|275853
275853|363694
275853|52047
71198|275844
71198|275837
71198|182090
182090|275791
275791|275828
275791|275823
275791|275813
275791|275808
275791|275803
275803|97214
275791|275798
182090|275786
182090|422
71198|70591
97955|63999
97955|60025
97955|3347
0|89826
89826|315350
315350|324636
315350|79669
79669|79479
79669|454710
79669|555905
79669|63455
79669|63275
79669|46488
79669|46487
79669|46486
79669|46485
46485|208524
46485|79481
46485|79480
79669|703
79669|1656
79669|704
315350|535
535|163531
163531|90285
163531|90283
163531|90282
163531|90281
163531|90280
163531|481662
535|163525
89826|293815
293815|293812
293815|293173
293815|139402
293815|95455
95455|506784
95455|36426
95455|537
293815|502499
89826|290836
290836|290842
290842|596753
290842|619363
290842|619367
290842|436166
290842|576349
290842|294023
290842|425120
290842|404546
290842|324977
290842|324964
290842|309025
290842|289478
290842|251304
290842|247868
290842|210115
290842|208650
290842|90340
290842|77297
290842|69126
290842|48104
48104|538872
48104|538869
48104|538866
48104|538863
290842|32960
290842|793
290842|117
290842|3243
290842|251523
290836|231111
290836|157987
157987|158025
157987|158022
157987|158019
157987|158011
157987|158008
157987|158003
157987|158000
157987|157997
157987|157991
